phase,experiment,architecture_id,dataset,dataset_config,encoder,F,seed,validation_accuracy,validation_binding_score,test_accuracy,test_binding_score,primary_accuracy,maximum_logged_validation_accuracy,maximum_logged_validation_binding,entered_normalized_binding_regime,entered_regime_050,high_test_success_080,success,present_value_baseline,global_chance_accuracy,d_input,d_model,n_layers,n_heads,head_dim,inner_dim,d_ff,parameter_count,batch_size,max_steps,final_step,learning_rate,weight_decay,elapsed_seconds,final_gradient_norm_before_clipping,final_q_rms,final_k_rms,final_v_rms,final_attention_logit_std,final_attention_entropy,final_attention_max_probability,learning_curve_csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,206,0.145263671875,0.0028076171875,0.152587890625,0.0113525390625,0.152587890625,0.154296875,0.013346354166666675,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,32,256,3584,25448960,256,20000,20000,0.0001,0.0001,1165.6559400558472,3.658269882202149,0.7415263305107752,1.0179365177949269,0.4385089923938115,2.4955073396364846,1.3783917725086212,0.4454430292050044,external_corpus_replication_H8_D32_F7_seed206.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,207,0.15087890625,0.0093587239583333,0.140380859375,-0.0028889973958333,0.140380859375,0.1533203125,0.012207031250000009,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,32,256,3584,25448960,256,20000,20000,0.0001,0.0001,1165.7241580486298,3.941875457763672,0.7198985914389292,0.9679176310698192,0.4450054417053858,2.3090090453624725,1.4252665042877195,0.4292799085378647,external_corpus_replication_H8_D32_F7_seed207.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,208,0.139892578125,-0.0034586588541666,0.144287109375,0.0016682942708333,0.144287109375,0.15576171875,0.015055338541666675,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,32,256,3584,25448960,256,20000,20000,0.0001,0.0001,1166.0379312038422,3.493572950363159,0.7172335733970007,1.00834321975708,0.4426357994476954,2.390982468922933,1.3828519483407338,0.4408920258283615,external_corpus_replication_H8_D32_F7_seed208.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,209,0.146728515625,0.0045166015625,0.1494140625,0.0076497395833333,0.1494140625,0.151123046875,0.009643554687500009,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,32,256,3584,25448960,256,20000,20000,0.0001,0.0001,1166.0869460105896,3.5495874881744385,0.7237553397814432,0.959739903608958,0.4450625379880269,2.2205973068873086,1.3982509672641754,0.4355919410785039,external_corpus_replication_H8_D32_F7_seed209.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,200,0.999755859375,0.9996337890625,,,0.999755859375,0.999755859375,0.9996337890625,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,856.877359867096,0.0005305662052705,1.0561295251051586,1.1378995180130005,0.6575427651405334,4.785449167092641,0.4110680197676022,0.8327636818091074,agnews_capacity_mapping_H8_D64_F3_seed200.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,201,0.9951171875,0.99267578125,,,0.9951171875,0.995849609375,0.9937744140625,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,848.6984567642212,0.0157062113285064,1.0844897131125133,1.1668425997098286,0.649173249801,4.960829218228658,0.3127977301677068,0.876432885726293,agnews_capacity_mapping_H8_D64_F3_seed201.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,202,1.0,1.0,,,1.0,1.0,1.0,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,852.4325246810913,2.284495349158533e-05,1.051825076341629,0.9668691158294678,0.7247719268004099,3.778588016827901,0.6014655033747355,0.7206145723660787,agnews_capacity_mapping_H8_D64_F3_seed202.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,203,0.993408203125,0.9901123046875,,,0.993408203125,0.993408203125,0.9901123046875,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,871.9637885093689,0.8556467294692993,0.9451269010702767,1.0442676842212677,0.6942152182261149,3.7164973417917886,0.3996324862043063,0.843507726987203,agnews_capacity_mapping_H8_D64_F3_seed203.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,204,0.994384765625,0.9915771484375,,,0.994384765625,0.994873046875,0.9923095703125,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,874.7880411148071,1.1478891372680664,1.127648442983627,1.2793006598949432,0.5635546197493871,5.832501649856567,0.3747609903415044,0.8412247796853384,agnews_capacity_mapping_H8_D64_F3_seed204.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,205,1.0,1.0,,,1.0,1.0,1.0,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,873.739129781723,2.6904517653747465e-05,0.979906847079595,1.0071302652359009,0.7085979084173838,3.6076046029726654,0.4539567902684212,0.8207007944583893,agnews_capacity_mapping_H8_D64_F3_seed205.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,206,1.0,1.0,,,1.0,1.0,1.0,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,860.1373066902161,3.2084572012536228e-06,1.1466441452503204,0.9340875546137491,0.7270559767882029,4.38941107193629,0.4441792791088422,0.8248097002506256,agnews_capacity_mapping_H8_D64_F3_seed206.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,207,0.999267578125,0.9989013671875,,,0.999267578125,0.99951171875,0.999267578125,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,860.1943724155426,0.1382468789815902,1.039676417907079,1.1570075849692028,0.6683768033981323,4.973186353842418,0.3140751346945762,0.8782407939434052,agnews_capacity_mapping_H8_D64_F3_seed207.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,208,1.0,1.0,,,1.0,1.0,1.0,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,844.5088407993317,7.465532689820975e-06,1.163533349831899,0.95571298400561,0.7692287862300873,4.611773093541463,0.4044306253393491,0.8430004219214121,agnews_capacity_mapping_H8_D64_F3_seed208.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,3,209,1.0,1.0,,,1.0,1.0,1.0,True,True,False,True,0.3333333333333333,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,840.2921018600464,3.828115586657077e-05,1.0643194218476613,1.0248140692710876,0.7188315192858378,4.028741141160329,0.4317678362131119,0.8302328089872996,agnews_capacity_mapping_H8_D64_F3_seed209.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,200,0.9951171875,0.9934895833333334,,,0.9951171875,0.996337890625,0.9951171875,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,960.5265116691588,0.8226260542869568,1.2596956392129262,1.3986729780832927,0.546080619096756,7.480360388755798,0.4390318393707275,0.8187950948874155,agnews_capacity_mapping_H8_D64_F4_seed200.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,201,0.9931640625,0.9908854166666666,,,0.9931640625,0.9931640625,0.9908854166666666,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,967.4362282752992,0.4287081956863403,1.301282564798991,1.3820345898469288,0.5547898461421331,7.472398122151692,0.3405463546514511,0.8659610251585642,agnews_capacity_mapping_H8_D64_F4_seed201.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,202,0.9921875,0.9895833333333334,,,0.9921875,0.99267578125,0.990234375,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,954.312139749527,1.3064703941345217,1.1292155186335249,1.4274151921272278,0.5164849509795507,5.926079988479614,0.475685566663742,0.8060559928417206,agnews_capacity_mapping_H8_D64_F4_seed202.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,203,0.994873046875,0.9931640625,,,0.994873046875,0.995361328125,0.9938151041666666,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,950.4509935379028,0.6378386616706848,1.3033293584982557,1.4148245453834534,0.5533772309621176,8.11663826306661,0.3584288880228996,0.8587268888950348,agnews_capacity_mapping_H8_D64_F4_seed203.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,204,0.994384765625,0.9925130208333334,,,0.994384765625,0.995361328125,0.9938151041666666,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,952.23397731781,0.5266546607017517,1.232497662305832,1.4098222851753237,0.5520098855098089,7.02036714553833,0.4224392523368199,0.8251488506793976,agnews_capacity_mapping_H8_D64_F4_seed204.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,205,0.992919921875,0.9905598958333334,,,0.992919921875,0.9931640625,0.9908854166666666,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,950.123257637024,1.2753514051437378,1.2895250916481018,1.3567301034927368,0.5592197477817535,7.747635285059611,0.4095234175523122,0.8258349796136221,agnews_capacity_mapping_H8_D64_F4_seed205.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,206,0.99169921875,0.9889322916666666,,,0.99169921875,0.9921875,0.9895833333333334,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,952.6923997402192,1.5166993141174316,1.275248716274897,1.4056452711423235,0.5431056420008341,7.383431673049927,0.35210120677948,0.8609320720036825,agnews_capacity_mapping_H8_D64_F4_seed206.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,207,0.992431640625,0.9899088541666666,,,0.992431640625,0.99365234375,0.9915364583333334,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,947.0336458683014,0.6786350011825562,1.1532429953416188,1.3711454470952351,0.5647884259621302,6.763725916544597,0.3954334482550621,0.8444375693798065,agnews_capacity_mapping_H8_D64_F4_seed207.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,208,0.989990234375,0.9866536458333334,,,0.989990234375,0.99072265625,0.9876302083333334,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,944.5611670017242,0.909121870994568,1.0993603964646657,1.3168216447035472,0.5701569964488348,5.642081658045451,0.4658930798371632,0.8119739790757498,agnews_capacity_mapping_H8_D64_F4_seed208.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,4,209,0.992431640625,0.9899088541666666,,,0.992431640625,0.99267578125,0.990234375,True,True,False,True,0.25,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,945.0166034698486,1.4294339418411257,1.2609419027964277,1.3325281937917073,0.5722547223170599,6.71576456228892,0.3697195276618004,0.8523466189702352,agnews_capacity_mapping_H8_D64_F4_seed209.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,200,0.9814453125,0.976806640625,,,0.9814453125,0.981689453125,0.97711181640625,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1037.5298273563385,1.9376699924468996,1.23289097348849,1.5512171983718872,0.5297177483638128,9.362820148468018,0.5263011703888575,0.7804579436779022,agnews_capacity_mapping_H8_D64_F5_seed200.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,201,0.99072265625,0.9884033203125,,,0.99072265625,0.99072265625,0.9884033203125,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1037.0311908721924,1.23979389667511,1.2268908619880676,1.4616261720657349,0.5542678485314051,8.161183794339498,0.522441233197848,0.7736809750398,agnews_capacity_mapping_H8_D64_F5_seed201.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,202,0.989990234375,0.98748779296875,,,0.989990234375,0.989990234375,0.98748779296875,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1036.8583335876465,2.8821685314178467,1.3026304642359416,1.6202777524789174,0.5152791490157446,9.361540714899698,0.5257645299037298,0.7836810052394867,agnews_capacity_mapping_H8_D64_F5_seed202.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,203,0.98974609375,0.9871826171875,,,0.98974609375,0.98974609375,0.9871826171875,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1034.5467636585236,1.1247833967208862,1.1656686464945476,1.5036176045735676,0.5452217708031336,7.888325929641724,0.4748979806900024,0.798040529092153,agnews_capacity_mapping_H8_D64_F5_seed203.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,204,0.969970703125,0.96246337890625,,,0.969970703125,0.969970703125,0.96246337890625,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,967.9721813201904,2.2220053672790527,1.420816073815028,1.6580640474955242,0.4992384860912959,12.091102520624796,0.4454174488782882,0.8141553699970245,agnews_capacity_mapping_H8_D64_F5_seed204.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,205,0.854248046875,0.81781005859375,,,0.854248046875,0.85498046875,0.8187255859375,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1117.7527558803558,4.762970924377441,1.587863951921463,1.6791499257087708,0.4524321407079696,15.139191587766012,0.4184252123037974,0.8221244414647421,agnews_capacity_mapping_H8_D64_F5_seed205.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,206,0.9736328125,0.967041015625,,,0.9736328125,0.9736328125,0.967041015625,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1109.7511458396912,2.0556468963623047,1.157425155242284,1.5281863510608673,0.5197123338778814,8.234949509302774,0.3610161667068799,0.8570073246955872,agnews_capacity_mapping_H8_D64_F5_seed206.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,207,0.988037109375,0.98504638671875,,,0.988037109375,0.989013671875,0.98626708984375,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1093.3017201423645,2.0573501586914062,1.343507250150045,1.608640770117442,0.4914481043815613,8.72519357999166,0.5677775094906489,0.7648151914278666,agnews_capacity_mapping_H8_D64_F5_seed207.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,208,0.9892578125,0.986572265625,,,0.9892578125,0.9892578125,0.986572265625,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1111.3224802017212,1.237521052360535,1.178766538699468,1.60543688138326,0.5280961692333221,7.486648241678874,0.516241212685903,0.7877898613611857,agnews_capacity_mapping_H8_D64_F5_seed208.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,5,209,0.992431640625,0.99053955078125,,,0.992431640625,0.992431640625,0.99053955078125,True,True,False,True,0.2,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1113.6995904445648,0.9427794218063354,1.189493904511134,1.4122400482495625,0.5384910156329473,6.985044836997986,0.5420194814602534,0.7735506892204285,agnews_capacity_mapping_H8_D64_F5_seed209.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,200,0.158203125,-0.0101562499999999,,,0.158203125,0.177734375,0.01328125000000001,False,False,False,False,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1243.7774438858032,3.1572105884552,0.7571616421143214,1.0326993862787883,0.3460549066464106,3.602746287981669,1.472503483295441,0.3616434683402379,agnews_capacity_mapping_H8_D64_F6_seed200.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,201,0.810302734375,0.77236328125,,,0.810302734375,0.810302734375,0.77236328125,True,True,False,True,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1241.676380634308,7.9674201011657715,1.1628244519233704,1.519206941127777,0.5504864901304245,9.291425466537476,0.639748548467954,0.716184139251709,agnews_capacity_mapping_H8_D64_F6_seed201.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,202,0.1884765625,0.026171875,,,0.1884765625,0.188720703125,0.02646484375000001,False,False,False,False,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1241.5271668434143,3.29068922996521,1.25327330827713,1.100603272517522,0.3715917815764745,5.4695271253585815,1.3261911273002625,0.4468798289696375,agnews_capacity_mapping_H8_D64_F6_seed202.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,203,0.23974609375,0.0876953125,,,0.23974609375,0.23974609375,0.08769531250000001,False,False,False,False,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1234.1611189842224,3.5923922061920166,1.5279109577337902,1.328685810168584,0.4156195273001988,9.99484690030416,1.0843107004960375,0.5550745129585266,agnews_capacity_mapping_H8_D64_F6_seed203.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,204,0.632568359375,0.55908203125,,,0.632568359375,0.632568359375,0.55908203125,True,True,False,True,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1236.012814283371,7.572527885437012,1.672240157922109,1.6913159290949504,0.4839075257380803,19.03641339143117,0.6354252348343531,0.74119433760643,agnews_capacity_mapping_H8_D64_F6_seed204.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,205,0.157470703125,-0.0110351562499999,,,0.157470703125,0.1748046875,0.00976562500000001,False,False,False,False,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1240.4264183044434,3.207852840423584,0.8966837028662363,0.9100636740525564,0.3701399539907773,2.9569130142529807,1.472987751166026,0.3634717613458633,agnews_capacity_mapping_H8_D64_F6_seed205.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,206,0.41650390625,0.2998046875,,,0.41650390625,0.41650390625,0.2998046875,False,False,False,False,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1241.0728158950806,6.5378193855285645,1.3023550361394882,1.3889304399490356,0.5198429028193156,9.45908925930659,0.848053514957428,0.6675989230473837,agnews_capacity_mapping_H8_D64_F6_seed206.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,207,0.279052734375,0.13486328125,,,0.279052734375,0.280517578125,0.13662109375,False,False,False,False,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1240.7716989517212,4.306358814239502,1.5531973640124004,1.2435119450092316,0.4621952126423518,7.335009853045146,1.1604086458683014,0.5243231852849325,agnews_capacity_mapping_H8_D64_F6_seed207.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,208,0.939453125,0.92734375,,,0.939453125,0.939453125,0.92734375,True,True,False,True,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1237.8773365020752,4.174674034118652,1.2245673835277555,1.5295792023340862,0.5225024521350861,10.596283753712973,0.6120695273081461,0.7533500095208486,agnews_capacity_mapping_H8_D64_F6_seed208.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,209,0.957763671875,0.94931640625,,,0.957763671875,0.957763671875,0.94931640625,True,True,False,True,0.1666666666666666,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1234.7105445861816,4.391479015350342,1.5195960501829784,1.7579202850659688,0.5282812565565109,15.065460681915283,0.6311568915843964,0.7344630459944407,agnews_capacity_mapping_H8_D64_F6_seed209.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,200,0.139892578125,-0.0034586588541666,0.140625,-0.0026041666666666,0.140625,0.15283203125,0.011637369791666675,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1309.755212545395,3.463946580886841,0.7221767554680506,1.016000693043073,0.3588049486279487,2.758368839820226,1.6332778731981914,0.3176730871200561,external_corpus_replication_H8_D64_F7_seed200.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,201,0.154296875,0.0133463541666666,0.13720703125,-0.0065917968749999,0.13720703125,0.15478515625,0.013916015625000009,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1338.476568222046,3.401854515075684,0.9959931870301564,0.999633197983106,0.3724475925167401,3.4541379610697427,1.5524456699689229,0.3643798679113388,external_corpus_replication_H8_D64_F7_seed201.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,202,0.14501953125,0.0025227864583333,0.132080078125,-0.0125732421874999,0.132080078125,0.159912109375,0.019897460937500007,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1348.1024615764618,3.409604549407959,0.715680773059527,1.0407531609137852,0.3687143201629321,2.812162478764852,1.6348841190338137,0.3123269826173782,external_corpus_replication_H8_D64_F7_seed202.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,203,0.14404296875,0.0013834635416666,0.14599609375,0.003662109375,0.14599609375,0.156494140625,0.015909830729166675,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1351.7501027584076,3.3699684143066406,0.8291222502787908,0.9427395860354104,0.3628558665513992,2.3698104421297708,1.6641233166058855,0.3096924449006716,external_corpus_replication_H8_D64_F7_seed203.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,204,0.1357421875,-0.0083007812499999,0.14892578125,0.007080078125,0.14892578125,0.14892578125,0.007080078125000009,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1356.2489457130432,3.7564330101013184,0.7299194584290186,0.9769278019666672,0.3746769875288009,2.836685299873352,1.6277466416358948,0.3204973489046097,external_corpus_replication_H8_D64_F7_seed204.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,205,0.13916015625,-0.0043131510416666,0.153564453125,0.0124918619791666,0.153564453125,0.15478515625,0.013916015625000009,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1335.754229068756,3.5508382320404053,0.6270326723655065,0.969865307211876,0.3438858762383461,1.987781951824824,1.7435078024864197,0.2759833683570226,external_corpus_replication_H8_D64_F7_seed205.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,206,0.1337890625,-0.0105794270833333,0.151123046875,0.0096435546875,0.151123046875,0.151611328125,0.010213216145833343,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1338.4052212238312,3.621602773666382,0.9477117359638214,0.9634075313806534,0.3674510344862938,2.7102636992931366,1.6333062251408894,0.3238649715979894,external_corpus_replication_H8_D64_F7_seed206.csv
agnews_capacity_mapping,load_normalized_agnews_capacity_mapping,H8_D64,AG News,,sentence-transformers/all-MiniLM-L6-v2,7,207,0.1474609375,0.00537109375,0.1357421875,-0.0083007812499999,0.1357421875,0.15478515625,0.013916015625000009,False,False,False,False,0.1428571428571428,0.0078125,384,512,6,8,64,512,3072,25448960,256,20000,20000,0.0001,0.0001,1339.935451745987,3.7935495376586914,0.8181858162085215,0.9621538718541464,0.3642751897374789,2.630925824244817,1.6625507672627766,0.3060814763108889,external_corpus_replication_H8_D64_F7_seed207.csv
